id,campeonato,status,data,placar_casa,placar_fora,time_casa,jogos_casa,gols_marcados_casa,gols_sofridos_casa,media_marcados_casa,media_sofridos_casa,time_fora,jogos_fora,gols_marcados_fora,gols_sofridos_fora,media_marcados_fora,media_sofridos_fora,ofensividade_casa,defensividade_casa,ofensividade_fora,defensividade_fora,probabilidade_gol,melhor_chance
g_1_lxyTzOXp,Roraimense,27.01. 20:00,2026-01-27 20:00:00,5.0,0.0,São Raimundo-RR,6,25,4,4.17,0.67,Progresso,3,1,10,0.33,3.33,Muito alta ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito baixa defensividade,Muito Baixa,Equilibrado
g_1_dvdlr6uB,Roraimense,24.01. 21:00,2026-01-24 21:00:00,2.0,2.0,GAS,3,11,3,3.67,1.0,River-RR,4,8,5,2.0,1.25,Muito alta ofensividade,Muito alta defensividade,Média ofensividade,Alta defensividade,Alta,Casa
g_1_IgpctpAN,Roraimense,24.01. 18:30,2026-01-24 18:30:00,2.0,1.0,Monte Roraima,5,13,4,2.6,0.8,Baré,3,6,2,2.0,0.67,Muito alta ofensividade,Muito alta defensividade,Média ofensividade,Muito alta defensividade,Alta,Casa
g_1_x4UZt7zI,Roraimense,28.02. 18:00,2026-02-28 18:00:00,,,Progresso,3,1,10,0.33,3.33,Rio Negro,4,2,7,0.5,1.75,Muito baixa ofensividade,Muito baixa defensividade,Muito baixa ofensividade,Média defensividade,Muito Baixa,Casa
g_1_GYeUwsO8,Roraimense,28.02. 20:00,2026-02-28 20:00:00,,,Baré,3,6,2,2.0,0.67,River-RR,4,8,5,2.0,1.25,Média ofensividade,Muito alta defensividade,Média ofensividade,Alta defensividade,Média,Fora
g_1_fmZGUxoe,Roraimense,01.03. 18:00,2026-03-01 18:00:00,,,GAS,3,11,3,3.67,1.0,São Raimundo-RR,6,25,4,4.17,0.67,Muito alta ofensividade,Muito alta defensividade,Muito alta ofensividade,Muito alta defensividade,Muito Alta,Equilibrado
g_1_GhKBjK7E,Roraimense,04.03. 20:00,2026-03-04 20:00:00,,,Rio Negro,4,2,7,0.5,1.75,GAS,3,11,3,3.67,1.0,Muito baixa ofensividade,Média defensividade,Muito alta ofensividade,Muito alta defensividade,Baixa,Fora
g_1_jFSPSGF7,Roraimense,04.03. 22:00,2026-03-04 22:00:00,,,Náutico-RR,4,0,7,0.0,1.75,Monte Roraima,5,13,4,2.6,0.8,Muito baixa ofensividade,Média defensividade,Muito alta ofensividade,Muito alta defensividade,Baixa,Fora
g_1_r7zhWkMa,Roraimense,06.03. 20:00,2026-03-06 20:00:00,,,Progresso,3,1,10,0.33,3.33,River-RR,4,8,5,2.0,1.25,Muito baixa ofensividade,Muito baixa defensividade,Média ofensividade,Alta defensividade,Muito Baixa,Casa
g_1_zsXqYBim,Roraimense,07.03. 18:30,2026-03-07 18:30:00,,,Baré,3,6,2,2.0,0.67,São Raimundo-RR,6,25,4,4.17,0.67,Média ofensividade,Muito alta defensividade,Muito alta ofensividade,Muito alta defensividade,Alta,Fora
g_1_CnS8S7LO,Roraimense,07.03. 21:00,2026-03-07 21:00:00,,,GAS,3,11,3,3.67,1.0,Náutico-RR,4,0,7,0.0,1.75,Muito alta ofensividade,Muito alta defensividade,Muito baixa ofensividade,Média defensividade,Baixa,Casa
g_1_8OxJpkyg,Roraimense,10.03. 20:00,2026-03-10 20:00:00,,,River-RR,4,8,5,2.0,1.25,Monte Roraima,5,13,4,2.6,0.8,Média ofensividade,Alta defensividade,Muito alta ofensividade,Muito alta defensividade,Alta,Fora
g_1_vZT0UTjC,Roraimense,10.03. 22:00,2026-03-10 22:00:00,,,Rio Negro,4,2,7,0.5,1.75,Baré,3,6,2,2.0,0.67,Muito baixa ofensividade,Média defensividade,Média ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_fkRb42Ot,Sergipano Superbet,26.02. 20:15,2026-02-26 20:15:00,1.0,1.0,América-SE,0,0,0,0.0,0.0,Sergipe,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_zTSE0KN5,Sergipano Superbet,25.02. 20:30,2026-02-25 20:30:00,1.0,2.0,Confiança,0,0,0,0.0,0.0,Itabaiana,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_rXvmH8h2,Sergipano Superbet,22.02. 16:00,2026-02-22 16:00:00,0.0,3.0,Lagarto,0,0,0,0.0,0.0,América-SEAvança na competição,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_zRRYvCp9,Sergipano Superbet,21.02. 16:00Após Pên.,2026-02-21 16:00:00,1.0,0.0,ConfiançaAvança na competição,0,0,0,0.0,0.0,Guarany-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_jPMuJUNk,Sergipano Superbet,20.02. 20:30,2026-02-20 20:30:00,1.0,0.0,ItabaianaAvança na competição,0,0,0,0.0,0.0,Falcon,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_KOIMRCom,Sergipano Superbet,14.02. 16:00,2026-02-14 16:00:00,0.0,0.0,Confiança,0,0,0,0.0,0.0,América-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_hxHUPjGa,Sergipano Superbet,14.02. 16:00,2026-02-14 16:00:00,1.0,1.0,Itabaiana,0,0,0,0.0,0.0,Guarany-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_ltSjXYNP,Sergipano Superbet,14.02. 16:00,2026-02-14 16:00:00,1.0,0.0,Lagarto,0,0,0,0.0,0.0,Sergipe,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MZZ49VVI,Sergipano Superbet,14.02. 15:30,2026-02-14 15:30:00,5.0,0.0,Atlético Gloriense,0,0,0,0.0,0.0,Dorense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_lMycBi16,Sergipano Superbet,14.02. 15:30,2026-02-14 15:30:00,2.0,0.0,Falcon,0,0,0,0.0,0.0,Desportiva Aracaju,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4Afxp2CD,Sergipano Superbet,11.02. 20:00,2026-02-11 20:00:00,1.0,3.0,Desportiva Aracaju,0,0,0,0.0,0.0,Lagarto,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_KIxP754K,Sergipano Superbet,11.02. 15:15,2026-02-11 15:15:00,0.0,3.0,América-SE,0,0,0,0.0,0.0,Itabaiana,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_WddUoOs1,Sergipano Superbet,11.02. 15:15,2026-02-11 15:15:00,1.0,2.0,Dorense,0,0,0,0.0,0.0,Confiança,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_j1Tf2qSs,Sergipano Superbet,11.02. 15:15,2026-02-11 15:15:00,0.0,1.0,Guarany-SE,0,0,0,0.0,0.0,Falcon,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_jmlMmpDl,Sergipano Superbet,10.02. 20:00,2026-02-10 20:00:00,2.0,1.0,Sergipe,0,0,0,0.0,0.0,Atlético Gloriense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_WrHeXOS7,Sergipano Superbet,08.02. 17:00,2026-02-08 17:00:00,1.0,0.0,Confiança,0,0,0,0.0,0.0,Itabaiana,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_K4cjg6kR,Sergipano Superbet,08.02. 15:15,2026-02-08 15:15:00,2.0,1.0,Guarany-SE,0,0,0,0.0,0.0,Desportiva Aracaju,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_bk9seSKE,Sergipano Superbet,07.02. 16:00,2026-02-07 16:00:00,2.0,1.0,Atlético Gloriense,0,0,0,0.0,0.0,Lagarto,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_Ct1fZpbe,Sergipano Superbet,07.02. 16:00,2026-02-07 16:00:00,2.0,1.0,Sergipe,0,0,0,0.0,0.0,Dorense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_vT2ny7Tr,Sergipano Superbet,07.02. 15:15,2026-02-07 15:15:00,2.0,1.0,América-SE,0,0,0,0.0,0.0,Falcon,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_x2s6eyFc,Sergipano Superbet,05.02. 20:00,2026-02-05 20:00:00,1.0,0.0,Confiança,0,0,0,0.0,0.0,Guarany-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_pSpEgFqA,Sergipano Superbet,04.02. 20:30,2026-02-04 20:30:00,0.0,0.0,Lagarto,0,0,0,0.0,0.0,América-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_d64JXXMj,Sergipano Superbet,04.02. 20:00,2026-02-04 20:00:00,0.0,2.0,Desportiva Aracaju,0,0,0,0.0,0.0,Sergipe,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_SjEmwfaT,Sergipano Superbet,04.02. 20:00,2026-02-04 20:00:00,3.0,0.0,Itabaiana,0,0,0,0.0,0.0,Dorense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_WOKvuGUG,Sergipano Superbet,03.02. 19:00,2026-02-03 19:00:00,2.0,1.0,Falcon,0,0,0,0.0,0.0,Atlético Gloriense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_IwnbSxoB,Sergipano Superbet,31.01. 18:00,2026-01-31 18:00:00,1.0,0.0,Sergipe,0,0,0,0.0,0.0,Confiança,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_Q3k6QGFN,Sergipano Superbet,31.01. 16:00,2026-01-31 16:00:00,0.0,0.0,Lagarto,0,0,0,0.0,0.0,Itabaiana,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_2qTNrbVi,Sergipano Superbet,31.01. 15:15,2026-01-31 15:15:00,0.0,0.0,América-SE,0,0,0,0.0,0.0,Desportiva Aracaju,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_AyRxLfwo,Sergipano Superbet,31.01. 15:15,2026-01-31 15:15:00,1.0,0.0,Dorense,0,0,0,0.0,0.0,Falcon,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_bBMWtx04,Sergipano Superbet,31.01. 15:15,2026-01-31 15:15:00,3.0,2.0,Guarany-SE,0,0,0,0.0,0.0,Atlético Gloriense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_lbfsWKon,Sergipano Superbet,25.01. 17:00,2026-01-25 17:00:00,2.0,1.0,Itabaiana,0,0,0,0.0,0.0,Desportiva Aracaju,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_MBhkUbGb,Sergipano Superbet,25.01. 15:15,2026-01-25 15:15:00,1.0,5.0,Dorense,0,0,0,0.0,0.0,Lagarto,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_C0PWBH0U,Sergipano Superbet,25.01. 15:15,2026-01-25 15:15:00,0.0,0.0,Guarany-SE,0,0,0,0.0,0.0,América-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4zMODwWH,Sergipano Superbet,24.01. 17:00,2026-01-24 17:00:00,0.0,2.0,Falcon,0,0,0,0.0,0.0,Sergipe,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_rLXFFa15,Sergipano Superbet,24.01. 16:00,2026-01-24 16:00:00,2.0,1.0,Atlético Gloriense,0,0,0,0.0,0.0,Confiança,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_zeU7HLWh,Sergipano Superbet,22.01. 18:00,2026-01-22 18:00:00,1.0,2.0,Desportiva Aracaju,0,0,0,0.0,0.0,Dorense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_0tvcavHO,Sergipano Superbet,21.01. 20:00,2026-01-21 20:00:00,0.0,0.0,Confiança,0,0,0,0.0,0.0,Falcon,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_dlst3MHa,Sergipano Superbet,21.01. 20:00,2026-01-21 20:00:00,0.0,1.0,Itabaiana,0,0,0,0.0,0.0,Sergipe,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_GhE6Js2t,Sergipano Superbet,21.01. 20:00,2026-01-21 20:00:00,2.0,0.0,Lagarto,0,0,0,0.0,0.0,Guarany-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_4Epl10nC,Sergipano Superbet,21.01. 15:15,2026-01-21 15:15:00,2.0,0.0,América-SE,0,0,0,0.0,0.0,Atlético Gloriense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_phC0Nj3E,Sergipano Superbet,18.01. 17:00,2026-01-18 17:00:00,2.0,2.0,Confiança,0,0,0,0.0,0.0,Lagarto,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_zZhX4rmm,Sergipano Superbet,18.01. 15:15,2026-01-18 15:15:00,1.0,1.0,Atlético Gloriense,0,0,0,0.0,0.0,Desportiva Aracaju,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_dWV519te,Sergipano Superbet,17.01. 16:00,2026-01-17 16:00:00,1.0,1.0,Sergipe,0,0,0,0.0,0.0,Guarany-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_UqUDamB7,Sergipano Superbet,17.01. 15:15,2026-01-17 15:15:00,2.0,2.0,Dorense,0,0,0,0.0,0.0,América-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_04xc3VBr,Sergipano Superbet,16.01. 20:00,2026-01-16 20:00:00,0.0,2.0,Falcon,0,0,0,0.0,0.0,Itabaiana,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_nBNkcEfA,Sergipano Superbet,11.01. 17:00,2026-01-11 17:00:00,1.0,0.0,Itabaiana,0,0,0,0.0,0.0,Atlético Gloriense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_bkseyXXj,Sergipano Superbet,11.01. 15:15,2026-01-11 15:15:00,2.0,2.0,América-SE,0,0,0,0.0,0.0,Sergipe,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_jqUtazQc,Sergipano Superbet,11.01. 15:15,2026-01-11 15:15:00,3.0,1.0,Guarany-SE,0,0,0,0.0,0.0,Dorense,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_v50OtgAT,Sergipano Superbet,10.01. 18:00,2026-01-10 18:00:00,2.0,2.0,Lagarto,0,0,0,0.0,0.0,Falcon,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_6wmHrFuH,Sergipano Superbet,10.01. 16:00,2026-01-10 16:00:00,0.0,3.0,Desportiva Aracaju,0,0,0,0.0,0.0,Confiança,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_rgWMbbhI,Sergipano Superbet,28.02. 16:00,2026-02-28 16:00:00,,,Itabaiana,0,0,0,0.0,0.0,Confiança,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_S2P62tgg,Sergipano Superbet,01.03. 17:00,2026-03-01 17:00:00,,,Sergipe,0,0,0,0.0,0.0,América-SE,0,0,0,0.0,0.0,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_hnkpadZF,Sul-Matogrossense,22.02. 18:00,2026-02-22 18:00:00,2.0,1.0,Ivinhema,8,8,9,1.0,1.12,Águia Negra,8,8,11,1.0,1.38,Muito baixa ofensividade,Alta defensividade,Muito baixa ofensividade,Alta defensividade,Muito Baixa,Equilibrado
g_1_UD3kwFCd,Sul-Matogrossense,22.02. 17:00,2026-02-22 17:00:00,2.0,0.0,CR Aquidauana,8,9,10,1.12,1.25,Pantanal,8,8,13,1.0,1.62,Baixa ofensividade,Alta defensividade,Muito baixa ofensividade,Média defensividade,Muito Baixa,Equilibrado
g_1_fV5GiERk,Sul-Matogrossense,22.02. 17:00,2026-02-22 17:00:00,0.0,0.0,Naviraiense,8,11,8,1.38,1.0,Operário-MS,8,11,3,1.38,0.38,Baixa ofensividade,Muito alta defensividade,Baixa ofensividade,Muito alta defensividade,Baixa,Equilibrado
g_1_Qamhcz4S,Sul-Matogrossense,21.02. 19:00,2026-02-21 19:00:00,2.0,0.0,Bataguassu,8,13,14,1.62,1.75,Costa Rica,8,6,8,0.75,1.0,Média ofensividade,Média defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Casa
g_1_dKey1I43,Sul-Matogrossense,21.02. 19:00,2026-02-21 19:00:00,2.0,0.0,Corumbaense,8,8,7,1.0,0.88,Dourados,8,12,11,1.5,1.38,Muito baixa ofensividade,Muito alta defensividade,Baixa ofensividade,Alta defensividade,Muito Baixa,Fora
g_1_8bFtuyrp,Sul-Matogrossense,15.02. 18:00,2026-02-15 18:00:00,1.0,1.0,Águia Negra,8,8,11,1.0,1.38,Corumbaense,8,8,7,1.0,0.88,Muito baixa ofensividade,Alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Casa
g_1_zmdh1Rbn,Sul-Matogrossense,15.02. 18:00,2026-02-15 18:00:00,1.0,0.0,Ivinhema,8,8,9,1.0,1.12,CR Aquidauana,8,9,10,1.12,1.25,Muito baixa ofensividade,Alta defensividade,Baixa ofensividade,Alta defensividade,Muito Baixa,Fora
g_1_80f0a5Tb,Sul-Matogrossense,15.02. 16:30,2026-02-15 16:30:00,1.0,1.0,Costa Rica,8,6,8,0.75,1.0,Naviraiense,8,11,8,1.38,1.0,Muito baixa ofensividade,Muito alta defensividade,Baixa ofensividade,Muito alta defensividade,Baixa,Fora
g_1_4Sm9cqbB,Sul-Matogrossense,15.02. 16:30,2026-02-15 16:30:00,7.0,2.0,Dourados,8,12,11,1.5,1.38,Bataguassu,8,13,14,1.62,1.75,Baixa ofensividade,Alta defensividade,Média ofensividade,Média defensividade,Muito Baixa,Fora
g_1_ljvRp6E5,Sul-Matogrossense,11.02. 20:30,2026-02-11 20:30:00,1.0,3.0,Águia Negra,8,8,11,1.0,1.38,CR Aquidauana,8,9,10,1.12,1.25,Muito baixa ofensividade,Alta defensividade,Baixa ofensividade,Alta defensividade,Muito Baixa,Fora
g_1_dMQssODU,Sul-Matogrossense,11.02. 20:30,2026-02-11 20:30:00,1.0,0.0,Corumbaense,8,8,7,1.0,0.88,Ivinhema,8,8,9,1.0,1.12,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Alta defensividade,Muito Baixa,Fora
g_1_tQzJnSqg,Sul-Matogrossense,11.02. 20:30,2026-02-11 20:30:00,3.0,1.0,Naviraiense,8,11,8,1.38,1.0,Dourados,8,12,11,1.5,1.38,Baixa ofensividade,Muito alta defensividade,Baixa ofensividade,Alta defensividade,Baixa,Fora
g_1_A5SZrpqI,Sul-Matogrossense,11.02. 20:30,2026-02-11 20:30:00,0.0,0.0,Operário-MS,8,11,3,1.38,0.38,Costa Rica,8,6,8,0.75,1.0,Baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Baixa,Casa
g_1_pbsAllFt,Sul-Matogrossense,11.02. 19:00,2026-02-11 19:00:00,1.0,1.0,Bataguassu,8,13,14,1.62,1.75,Pantanal,8,8,13,1.0,1.62,Média ofensividade,Média defensividade,Muito baixa ofensividade,Média defensividade,Muito Baixa,Casa
g_1_tCepYSUa,Sul-Matogrossense,08.02. 18:00,2026-02-08 18:00:00,2.0,1.0,Ivinhema,8,8,9,1.0,1.12,Bataguassu,8,13,14,1.62,1.75,Muito baixa ofensividade,Alta defensividade,Média ofensividade,Média defensividade,Muito Baixa,Fora
g_1_lxahW6aC,Sul-Matogrossense,08.02. 16:30,2026-02-08 16:30:00,1.0,1.0,Costa Rica,8,6,8,0.75,1.0,Águia Negra,8,8,11,1.0,1.38,Muito baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Alta defensividade,Muito Baixa,Fora
g_1_Uo70UpUO,Sul-Matogrossense,08.02. 16:30,2026-02-08 16:30:00,1.0,1.0,Dourados,8,12,11,1.5,1.38,Operário-MS,8,11,3,1.38,0.38,Baixa ofensividade,Alta defensividade,Baixa ofensividade,Muito alta defensividade,Baixa,Casa
g_1_lEG5uBxQ,Sul-Matogrossense,07.02. 17:00,2026-02-07 17:00:00,1.0,1.0,CR Aquidauana,8,9,10,1.12,1.25,Corumbaense,8,8,7,1.0,0.88,Baixa ofensividade,Alta defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Casa
g_1_Kd7yzk0m,Sul-Matogrossense,07.02. 17:00,2026-02-07 17:00:00,2.0,3.0,Pantanal,8,8,13,1.0,1.62,Naviraiense,8,11,8,1.38,1.0,Muito baixa ofensividade,Média defensividade,Baixa ofensividade,Muito alta defensividade,Muito Baixa,Casa
g_1_AVBQH7pJ,Sul-Matogrossense,05.02. 20:30,2026-02-05 20:30:00,1.0,1.0,Operário-MS,8,11,3,1.38,0.38,Águia Negra,8,8,11,1.0,1.38,Baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Alta defensividade,Muito Baixa,Equilibrado
g_1_YPG1NBGs,Sul-Matogrossense,04.02. 20:30,2026-02-04 20:30:00,1.0,1.0,Costa Rica,8,6,8,0.75,1.0,Dourados,8,12,11,1.5,1.38,Muito baixa ofensividade,Muito alta defensividade,Baixa ofensividade,Alta defensividade,Muito Baixa,Fora
g_1_tjK9Lkof,Sul-Matogrossense,04.02. 20:30,2026-02-04 20:30:00,1.0,1.0,Naviraiense,8,11,8,1.38,1.0,Ivinhema,8,8,9,1.0,1.12,Baixa ofensividade,Muito alta defensividade,Muito baixa ofensividade,Alta defensividade,Muito Baixa,Equilibrado
g_1_xIDIJTF6,Sul-Matogrossense,04.02. 20:30,2026-02-04 20:30:00,1.0,1.0,Pantanal,8,8,13,1.0,1.62,Corumbaense,8,8,7,1.0,0.88,Muito baixa ofensividade,Média defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Casa
g_1_lhuVSXhK,Sul-Matogrossense,04.02. 19:00,2026-02-04 19:00:00,1.0,1.0,Bataguassu,8,13,14,1.62,1.75,CR Aquidauana,8,9,10,1.12,1.25,Média ofensividade,Média defensividade,Baixa ofensividade,Alta defensividade,Muito Baixa,Casa
g_1_fZeS8C1l,Sul-Matogrossense,01.02. 18:00,2026-02-01 18:00:00,1.0,3.0,Ivinhema,8,8,9,1.0,1.12,Operário-MS,8,11,3,1.38,0.38,Muito baixa ofensividade,Alta defensividade,Baixa ofensividade,Muito alta defensividade,Muito Baixa,Equilibrado
g_1_OEmq5U0D,Sul-Matogrossense,01.02. 17:00,2026-02-01 17:00:00,2.0,1.0,Pantanal,8,8,13,1.0,1.62,Costa Rica,8,6,8,0.75,1.0,Muito baixa ofensividade,Média defensividade,Muito baixa ofensividade,Muito alta defensividade,Muito Baixa,Casa
g_1_0YwfRKHF,Sul-Matogrossense,31.01. 19:00,2026-01-31 19:00:00,2.0,3.0,Corumbaense,8,8,7,1.0,0.88,Bataguassu,8,13,14,1.62,1.75,Muito baixa ofensividade,Muito alta defensividade,Média ofensividade,Média defensividade,Muito Baixa,Fora
g_1_S6QnTtm3,Sul-Matogrossense,31.01. 17:00,2026-01-31 17:00:00,1.0,2.0,CR Aquidauana,8,9,10,1.12,1.25,Naviraiense,8,11,8,1.38,1.0,Baixa ofensividade,Alta defensividade,Baixa ofensividade,Muito alta defensividade,Baixa,Casa
